Date,Hour_x,Hour_y,DOTW_x,DOTW_y,Holi,Temp,Humi,WS,WCT,THI,Holi_7,Cons_7,Holi_1,Cons_1,Cons_avg,Consumption
2015-09-30 1:00,0.258819045,0.965925826,0.433883739,-0.900968868,0,20.6,58,1.7,22.43706587,66.52052,0,1509.84,1,1248.84,1481.4,1307.16
2015-09-30 2:00,0.5,0.866025404,0.433883739,-0.900968868,0,20.9,53,2.1,22.63758963,66.61623,0,1429.56,1,1198.8,1408.92,1289.52
2015-09-30 3:00,0.707106781,0.707106781,0.433883739,-0.900968868,0,21.299999,50,1.8,23.14500868,66.9464987,0,1378.8,1,1181.52,1355.88,1244.16
2015-09-30 4:00,0.866025404,0.5,0.433883739,-0.900968868,0,22.200001,47,1.5,24.17750091,67.89066128,0,1356.12,1,1163.88,1325.76,1218.24
2015-09-30 5:00,0.965925826,0.258819045,0.433883739,-0.900968868,0,23.5,44,1.7,25.49115266,69.2796,0,1319.76,1,1137.6,1299.36,1198.08
2015-09-30 6:00,1,6.12E-17,0.433883739,-0.900968868,0,24,42,1.6,26.0372019,69.7132,0,1290.96,1,1118.52,1277.64,1185.48
2015-09-30 7:00,0.965925826,-0.258819045,0.433883739,-0.900968868,0,24.200001,40,1.2,26.33306795,69.76520121,0,1284.84,1,1088.64,1262.04,1176.12
2015-09-30 8:00,0.866025404,-0.5,0.433883739,-0.900968868,0,24,42,1.3,26.10251563,69.7132,0,1860.48,1,1136.52,1564.32,1467.36
2015-09-30 9:00,0.707106781,-0.707106781,0.433883739,-0.900968868,0,23.6,45,0.9,25.8084434,69.4948,0,2369.52,1,1202.76,2265.72,2277.36
2015-09-30 10:00,0.5,-0.866025404,0.433883739,-0.900968868,0,22.4,48,1.3,24.44651774,68.22448,0,2990.88,1,1311.12,2866.68,2745.72
2015-09-30 11:00,0.258819045,-0.965925826,0.433883739,-0.900968868,0,21.4,52,1.2,23.44980378,67.21472,0,3324.96,1,1382.76,3177.84,3075.12
2015-09-30 12:00,1.22E-16,-1,0.433883739,-0.900968868,0,21,55,0.9,23.17887632,66.8795,0,3427.56,1,1449,3261.72,3142.8
2015-09-30 13:00,-0.258819045,-0.965925826,0.433883739,-0.900968868,0,20.799999,58,0.7,23.0976212,66.79735862,0,3520.44,1,1522.08,3332.04,3281.4
2015-09-30 14:00,-0.5,-0.866025404,0.433883739,-0.900968868,0,20.4,59,0.8,22.63228899,66.30264,0,3650.76,1,1577.16,3469.68,3435.12
2015-09-30 15:00,-0.707106781,-0.707106781,0.433883739,-0.900968868,0,20,60,0.6,22.37997533,65.8,0,3656.16,1,1697.04,3500.52,3460.68
2015-09-30 16:00,-0.866025404,-0.5,0.433883739,-0.900968868,0,19.9,60,0.7,22.20121672,65.6596,0,3618.72,1,1741.32,3480.12,3437.64
2015-09-30 17:00,-0.965925826,-0.258819045,0.433883739,-0.900968868,0,19.9,61,0.9,22.06636718,65.71361,0,3532.68,1,1752.48,3368.64,3373.2
2015-09-30 18:00,-1,-1.84E-16,0.433883739,-0.900968868,0,19.6,64,1.5,21.46160378,65.44256,0,3351.24,1,1740.6,3179.16,3141
2015-09-30 19:00,-0.965925826,0.258819045,0.433883739,-0.900968868,0,19,68,1.3,20.92752223,64.7568,0,2793.24,1,1640.52,2660.16,2635.56
2015-09-30 20:00,-0.866025404,0.5,0.433883739,-0.900968868,0,18.799999,71,1.2,20.77248697,64.58951849,0,2663.28,1,1585.44,2451.6,2443.32
2015-09-30 21:00,-0.707106781,0.707106781,0.433883739,-0.900968868,0,18.4,75,1.8,20.07942287,64.141,0,2351.88,1,1568.52,2235.84,2289.24
2015-09-30 22:00,-0.5,0.866025404,0.433883739,-0.900968868,0,17.700001,75,3.7,18.7552244,63.05425155,0,1999.8,1,1541.16,1897.32,1971.36
2015-09-30 23:00,-0.258819045,0.965925826,0.433883739,-0.900968868,0,17.9,81,4.3,18.84909439,63.57001,0,1672.56,1,1442.88,1597.56,1610.64
2015-10-01 0:00,-2.45E-16,1,0.433883739,-0.900968868,0,17.200001,88,1.9,18.76747342,62.63264168,0,1560.24,1,1369.08,1485.24,1479.6
2015-10-01 1:00,0.258819045,0.965925826,-0.433883739,-0.900968868,0,17.799999,90,1.6,19.5336067,63.7077983,0,1469.52,0,1307.16,1413.84,1397.16
2015-10-01 2:00,0.5,0.866025404,-0.433883739,-0.900968868,0,17,95,1.8,18.59948438,62.4735,0,1419.84,0,1289.52,1362.24,1374.48
2015-10-01 3:00,0.707106781,0.707106781,-0.433883739,-0.900968868,0,17.5,96,1.7,19.1723524,63.379,0,1356.12,0,1244.16,1311,1323.72
2015-10-01 4:00,0.866025404,0.5,-0.433883739,-0.900968868,0,17.4,96,2.1,18.89967305,63.20296,0,1317.6,0,1218.24,1279.8,1274.76
2015-10-01 5:00,0.965925826,0.258819045,-0.433883739,-0.900968868,0,17.700001,96,1.8,19.33945468,63.73108176,0,1291.32,0,1198.08,1258.8,1254.6
2015-10-01 6:00,1,6.12E-17,-0.433883739,-0.900968868,0,18.1,95,0.5,20.61599662,64.39905,0,1281.24,0,1185.48,1242.48,1233.72
2015-10-01 7:00,0.965925826,-0.258819045,-0.433883739,-0.900968868,0,18.700001,93,0.8,20.92533104,65.36509173,0,1261.08,0,1176.12,1225.8,1245.6
2015-10-01 8:00,0.866025404,-0.5,-0.433883739,-0.900968868,0,19.700001,92,1.6,21.52664572,67.04376172,0,1436.76,0,1467.36,1433.28,1523.52
2015-10-01 9:00,0.707106781,-0.707106781,-0.433883739,-0.900968868,0,19.299999,89,2.5,20.81040424,66.21122831,0,2253.24,0,2277.36,2235,2273.76
2015-10-01 10:00,0.5,-0.866025404,-0.433883739,-0.900968868,0,19,87,2.6,20.45825899,65.6137,0,2928.24,0,2745.72,2784.96,2797.92
2015-10-01 11:00,0.258819045,-0.965925826,-0.433883739,-0.900968868,0,18.299999,83,3.1,19.56298894,64.29110837,0,3269.16,0,3075.12,3094.56,3029.76
2015-10-01 12:00,1.22E-16,-1,-0.433883739,-0.900968868,0,16.6,79,3.6,17.55968454,61.43186,0,3366.36,0,3142.8,3166.8,3157.56
2015-10-01 13:00,-0.258819045,-0.965925826,-0.433883739,-0.900968868,0,15.1,74,3.7,15.86837226,59.01126,0,3437.28,0,3281.4,3252.36,3273.12
2015-10-01 14:00,-0.5,-0.866025404,-0.433883739,-0.900968868,0,14.1,68,3.8,14.72757774,57.48912,0,3612.96,0,3435.12,3397.8,3315.24
2015-10-01 15:00,-0.707106781,-0.707106781,-0.433883739,-0.900968868,0,13.7,66,4.2,14.16393384,56.91058,0,3690.36,0,3460.68,3435.36,3339.72
2015-10-01 16:00,-0.866025404,-0.5,-0.433883739,-0.900968868,0,12.8,66,4.6,13.03950972,55.59352,0,3695.76,0,3437.64,3419.76,3389.04
2015-10-01 17:00,-0.965925826,-0.258819045,-0.433883739,-0.900968868,0,12.3,65,5,12.36435983,54.88305,0,3581.64,0,3373.2,3315.48,3232.44
2015-10-01 18:00,-1,-1.84E-16,-0.433883739,-0.900968868,0,11.9,63,5.4,11.80395985,54.35203,0,3415.68,0,3141,3109.08,3025.8
2015-10-01 19:00,-0.965925826,0.258819045,-0.433883739,-0.900968868,0,11.3,62,5.8,11.01571284,53.52294,0,2874.96,0,2635.56,2607.6,2527.2
2015-10-01 20:00,-0.866025404,0.5,-0.433883739,-0.900968868,0,10.7,62,6.2,10.22634845,52.66866,0,2574.72,0,2443.32,2378.28,2242.44
2015-10-01 21:00,-0.707106781,0.707106781,-0.433883739,-0.900968868,0,10.3,61,5.4,9.97866479,52.14017,0,2382.84,0,2289.24,2214.96,2097.36
2015-10-01 22:00,-0.5,0.866025404,-0.433883739,-0.900968868,0,10.6,60,1.3,12.23353331,52.6024,0,1970.64,0,1971.36,1887.84,1898.28
2015-10-01 23:00,-0.258819045,0.965925826,-0.433883739,-0.900968868,0,11.8,56,1.4,13.39229717,54.39192,0,1688.4,0,1610.64,1576.92,1506.6
2015-10-02 0:00,-2.45E-16,1,-0.433883739,-0.900968868,0,13.6,50,1.5,15.19415126,56.898,0,1542.96,0,1479.6,1458.36,1388.16
2015-10-02 1:00,0.258819045,0.965925826,-0.974927912,-0.222520934,0,15.4,47,1.6,17.01608743,59.21862,0,1464.84,0,1397.16,1389.72,1311.84
2015-10-02 2:00,0.5,0.866025404,-0.974927912,-0.222520934,0,17.9,45,1.4,19.73587524,62.33845,0,1377.36,0,1374.48,1347.12,1268.28
2015-10-02 3:00,0.707106781,0.707106781,-0.974927912,-0.222520934,0,18.799999,43,3.1,20.11133053,63.38215876,0,1332.72,0,1323.72,1300.2,1248.12
2015-10-02 4:00,0.866025404,0.5,-0.974927912,-0.222520934,0,21.1,40,3.4,22.58010157,66.0266,0,1303.56,0,1274.76,1265.52,1222.92
2015-10-02 5:00,0.965925826,0.258819045,-0.974927912,-0.222520934,0,20.9,44,3.7,22.3082707,66.04104,0,1287,0,1254.6,1246.56,1196.28
2015-10-02 6:00,1,6.12E-17,-0.974927912,-0.222520934,0,21.1,46,3.9,22.49901142,66.42194,0,1260.72,0,1233.72,1226.64,1175.04
2015-10-02 7:00,0.965925826,-0.258819045,-0.974927912,-0.222520934,0,21.6,44,4.4,22.98826548,66.91296,0,1240.2,0,1245.6,1220.64,1174.68
2015-10-02 8:00,0.866025404,-0.5,-0.974927912,-0.222520934,0,21.200001,47,4.1,22.58085157,66.61536128,0,1395.72,0,1523.52,1462.2,1395
2015-10-02 9:00,0.707106781,-0.707106781,-0.974927912,-0.222520934,0,20.799999,48,3.2,22.2856374,66.16815871,0,2174.4,0,2273.76,2241.84,1769.4
2015-10-02 10:00,0.5,-0.866025404,-0.974927912,-0.222520934,0,20.1,54,3,21.55834343,65.60446,0,2680.92,0,2797.92,2741.52,2366.28
2015-10-02 11:00,0.258819045,-0.965925826,-0.974927912,-0.222520934,0,19.700001,59,2.4,21.26947711,65.32677139,0,2939.4,0,3029.76,3014.76,2876.76
2015-10-02 12:00,1.22E-16,-1,-0.974927912,-0.222520934,0,19.5,62,2.1,21.142423,65.1981,0,2991.24,0,3157.56,3097.2,2946.6
2015-10-02 13:00,-0.258819045,-0.965925826,-0.974927912,-0.222520934,0,19.299999,66,1.9,20.99532669,65.10561854,0,3038.4,0,3273.12,3197.64,2945.52
2015-10-02 14:00,-0.5,-0.866025404,-0.974927912,-0.222520934,0,19,68,1.9,20.6770627,64.7568,0,3145.32,0,3315.24,3298.56,3004.56
2015-10-02 15:00,-0.707106781,-0.707106781,-0.974927912,-0.222520934,0,18.9,70,1.8,20.60797233,64.6967,0,3155.04,0,3339.72,3318.48,3040.56
2015-10-02 16:00,-0.866025404,-0.5,-0.974927912,-0.222520934,0,18.6,71,1.6,20.37278119,64.28694,0,3125.88,0,3389.04,3317.52,3038.04
2015-10-02 17:00,-0.965925826,-0.258819045,-0.974927912,-0.222520934,0,18.6,73,1.7,20.33079912,64.36922,0,2991.6,0,3232.44,3199.08,2883.24
2015-10-02 18:00,-1,-1.84E-16,-0.974927912,-0.222520934,0,18.5,75,1.8,20.18513276,64.29625,0,2770.56,0,3025.8,2979.12,2655.36
2015-10-02 19:00,-0.965925826,0.258819045,-0.974927912,-0.222520934,0,18.200001,77,1.9,19.82835694,63.90486157,0,2312.28,0,2527.2,2491.68,2422.44
2015-10-02 20:00,-0.866025404,0.5,-0.974927912,-0.222520934,0,18.200001,77,1.8,19.86800414,63.90486157,0,2116.8,0,2242.44,2267.52,2045.52
2015-10-02 21:00,-0.707106781,0.707106781,-0.974927912,-0.222520934,0,18.299999,77,1.7,20.01485805,64.06208843,0,1972.8,0,2097.36,2119.8,1836
2015-10-02 22:00,-0.5,0.866025404,-0.974927912,-0.222520934,0,18,82,1.6,19.74340111,63.7664,0,1721.52,0,1898.28,1863.72,1663.56
2015-10-02 23:00,-0.258819045,0.965925826,-0.974927912,-0.222520934,0,17.9,80,1.4,19.73587524,63.5358,0,1431.72,0,1506.6,1516.32,1424.52
2015-10-03 0:00,-2.45E-16,1,-0.974927912,-0.222520934,0,18.700001,76,1.2,20.66951534,64.64888156,0,1352.52,0,1388.16,1406.76,1323.72
2015-10-03 1:00,0.258819045,0.965925826,-0.781831482,0.623489802,1,20.1,70,1.6,21.94623139,66.5003,1,1317.6,0,1311.84,1228.32,1276.92
2015-10-03 2:00,0.5,0.866025404,-0.781831482,0.623489802,1,22.200001,61,1.7,24.12208032,68.96558141,1,1281.6,0,1268.28,1199.25,1234.08
2015-10-03 3:00,0.707106781,0.707106781,-0.781831482,0.623489802,1,23.200001,53,2.1,25.09393588,69.68604133,1,1243.44,0,1248.12,1173.69,1203.84
2015-10-03 4:00,0.866025404,0.5,-0.781831482,0.623489802,1,23.700001,51,2.5,25.56507571,70.17013131,1,1204.56,0,1222.92,1149.12,1181.16
2015-10-03 5:00,0.965925826,0.258819045,-0.781831482,0.623489802,1,24.200001,43,2.5,26.10537904,70.05494124,1,1190.16,0,1196.28,1136.88,1166.04
2015-10-03 6:00,1,6.12E-17,-0.781831482,0.623489802,1,24.299999,38,2,26.28389989,69.69065881,1,1158.48,0,1175.04,1116.45,1162.8
2015-10-03 7:00,0.965925826,-0.258819045,-0.781831482,0.623489802,1,24.1,34,2.2,26.03984989,69.07106,1,1125,0,1174.68,1085.13,1158.84
2015-10-03 8:00,0.866025404,-0.5,-0.781831482,0.623489802,1,23.200001,37,2.3,25.05808944,68.29916118,1,1155.96,0,1395,1118.61,1283.76
2015-10-03 9:00,0.707106781,-0.707106781,-0.781831482,0.623489802,1,22,38,2.1,23.81236341,66.9624,1,1207.44,0,1769.4,1178.01,1799.64
2015-10-03 10:00,0.5,-0.866025404,-0.781831482,0.623489802,1,21.1,36,1.8,22.93358995,65.76304,1,1263.6,0,2366.28,1248.3,1686.96
2015-10-03 11:00,0.258819045,-0.965925826,-0.781831482,0.623489802,1,20,36,1.7,21.80518584,64.48,1,1313.28,0,2876.76,1296.27,1814.4
2015-10-03 12:00,1.22E-16,-1,-0.781831482,0.623489802,1,18.799999,38,1.2,20.77248697,63.16655881,1,1352.52,0,2946.6,1335.96,1877.4
2015-10-03 13:00,-0.258819045,-0.965925826,-0.781831482,0.623489802,1,17.4,38,1.7,19.06703906,61.50588,1,1374.12,0,2945.52,1388.43,1883.52
2015-10-03 14:00,-0.5,-0.866025404,-0.781831482,0.623489802,1,16.299999,42,1.6,17.9601565,60.27453877,1,1407.96,0,3004.56,1425.24,1911.6
2015-10-03 15:00,-0.707106781,-0.707106781,-0.781831482,0.623489802,1,15.5,45,1.5,17.17884456,59.32525,1,1456.56,0,3040.56,1497.06,1960.2
2015-10-03 16:00,-0.866025404,-0.5,-0.781831482,0.623489802,1,15,47,1.5,16.65655685,58.7085,1,1486.8,0,3038.04,1529.91,2010.6
2015-10-03 17:00,-0.965925826,-0.258819045,-0.781831482,0.623489802,1,14.7,50,1.5,16.34318422,58.3335,1,1464.48,0,2883.24,1527.75,1994.76
2015-10-03 18:00,-1,-1.84E-16,-0.781831482,0.623489802,1,14.1,53,1.1,16.01499163,57.54027,1,1440.72,0,2655.36,1522.62,1698.48
2015-10-03 19:00,-0.965925826,0.258819045,-0.781831482,0.623489802,1,13.7,55,1.4,15.36816575,56.99165,1,1384.2,0,2422.44,1460.7,1563.48
2015-10-03 20:00,-0.866025404,0.5,-0.781831482,0.623489802,1,13.2,58,1.4,14.84820033,56.27744,1,1364.4,0,2045.52,1433.34,1492.56
2015-10-03 21:00,-0.707106781,0.707106781,-0.781831482,0.623489802,1,13.1,59,1.2,14.90298802,56.12571,1,1351.08,0,1836,1419.84,1439.64
2015-10-03 22:00,-0.5,0.866025404,-0.781831482,0.623489802,1,12.6,61,0.9,14.68335192,55.39214,1,1314.72,0,1663.56,1385.91,1388.52
2015-10-03 23:00,-0.258819045,0.965925826,-0.781831482,0.623489802,1,12.6,59,0.5,15.2459207,55.42866,1,1237.68,0,1424.52,1311.3,1312.92
2015-10-04 0:00,-2.45E-16,1,-0.781831482,0.623489802,1,13.8,54,0.7,16.1255796,57.13348,1,1196.28,0,1323.72,1255.5,1251
2015-10-04 1:00,0.258819045,0.965925826,-2.45E-16,1,1,15.6,48,0.8,17.81264018,59.48512,1,1173.6,1,1276.92,1218.15,1229.04
2015-10-04 2:00,0.5,0.866025404,-2.45E-16,1,1,17.4,41,0.9,19.53793729,61.59366,1,1155.24,1,1234.08,1187.37,1191.6
2015-10-04 3:00,0.707106781,0.707106781,-2.45E-16,1,1,18.299999,37,0.4,20.94041667,62.53528882,1,1131.12,1,1203.84,1163.79,1163.16
2015-10-04 4:00,0.866025404,0.5,-2.45E-16,1,1,19,36,0.2,21.96298584,63.3136,1,1107.72,1,1181.16,1143.27,1144.44
2015-10-04 5:00,0.965925826,0.258819045,-2.45E-16,1,1,19.799999,34,0.4,22.38631283,64.14067885,1,1105.92,1,1166.04,1130.85,1123.56
2015-10-04 6:00,1,6.12E-17,-2.45E-16,1,1,21,33,0.2,23.8189541,65.4517,1,1091.88,1,1162.8,1117.53,1123.56
2015-10-04 7:00,0.965925826,-0.258819045,-2.45E-16,1,1,21.9,31,0.5,24.32623089,66.32711,1,1074.24,1,1158.84,1093.59,1095.48
2015-10-04 8:00,0.866025404,-0.5,-2.45E-16,1,1,21.9,33,1.1,24.0029156,66.47473,1,1114.92,1,1283.76,1150.56,1229.4
2015-10-04 9:00,0.707106781,-0.707106781,-2.45E-16,1,1,21.5,36,1.3,23.51501893,66.2296,1,1157.04,1,1799.64,1326.06,1330.56
2015-10-04 10:00,0.5,-0.866025404,-2.45E-16,1,1,19.700001,41,0.8,21.92942454,64.39023122,1,1171.44,1,1686.96,1354.14,1402.2
2015-10-04 11:00,0.258819045,-0.965925826,-2.45E-16,1,1,18.5,48,1,20.583,63.2122,1,1193.76,1,1814.4,1421.55,1558.44
2015-10-04 12:00,1.22E-16,-1,-2.45E-16,1,1,17.6,54,0.9,19.74021168,62.24296,1,1217.88,1,1877.4,1467.18,1583.28
2015-10-04 13:00,-0.258819045,-0.965925826,-2.45E-16,1,1,16.9,58,0.6,19.32064049,61.39898,1,1252.08,1,1883.52,1515.78,1563.84
2015-10-04 14:00,-0.5,-0.866025404,-2.45E-16,1,1,16.4,59,0.4,19.10894915,60.72624,1,1285.92,1,1911.6,1551.15,1655.28
2015-10-04 15:00,-0.707106781,-0.707106781,-2.45E-16,1,1,15.7,63,0.6,18.13638185,59.80009,1,1348.56,1,1960.2,1622.97,1731.96
2015-10-04 16:00,-0.866025404,-0.5,-2.45E-16,1,1,15.2,65,0.8,17.41100278,59.0982,1,1355.76,1,2010.6,1660.86,1760.04
2015-10-04 17:00,-0.965925826,-0.258819045,-2.45E-16,1,1,14.7,68,0.4,17.47026684,58.37904,1,1357.56,1,1994.76,1660.32,1691.28
2015-10-04 18:00,-1,-1.84E-16,-2.45E-16,1,1,14.1,71,0.5,16.71048686,57.47889,1,1366.92,1,1698.48,1587.06,1634.04
2015-10-04 19:00,-0.965925826,0.258819045,-2.45E-16,1,1,13.6,73,0.4,16.40994298,56.70572,1,1347.84,1,1563.48,1505.52,1508.04
2015-10-04 20:00,-0.866025404,0.5,-2.45E-16,1,1,13.1,75,0.4,15.92797759,55.91275,1,1329.12,1,1492.56,1465.38,1494
2015-10-04 21:00,-0.707106781,0.707106781,-2.45E-16,1,1,12.6,77,0.6,15.07704701,55.09998,1,1329.48,1,1439.64,1441.98,1480.32
2015-10-04 22:00,-0.5,0.866025404,-2.45E-16,1,1,12.2,79,0.5,14.85536972,54.42662,1,1291.32,1,1388.52,1404.36,1431
2015-10-04 23:00,-0.258819045,0.965925826,-2.45E-16,1,1,12.1,77,0.7,14.43236926,54.31383,1,1239.48,1,1312.92,1330.11,1349.28
2015-10-05 0:00,-2.45E-16,1,-2.45E-16,1,1,13.7,70,0.7,16.02597899,56.8811,1,1193.76,1,1251,1269.18,1292.76
2015-10-05 1:00,0.258819045,0.965925826,0.781831482,0.623489802,0,16.1,63,0.4,18.81976992,60.37357,1,1173.24,1,1229.04,1338.72,1254.24
2015-10-05 2:00,0.5,0.866025404,0.781831482,0.623489802,0,18.4,55,0.4,21.03681071,63.3578,1,1161.36,1,1191.6,1310.76,1219.68
2015-10-05 3:00,0.707106781,0.707106781,0.781831482,0.623489802,0,20.5,48,0.3,23.18701156,65.7826,1,1138.68,1,1163.16,1272,1190.16
2015-10-05 4:00,0.866025404,0.5,0.781831482,0.623489802,0,21.799999,43,0.2,24.56134048,67.08925876,1,1120.32,1,1144.44,1238.64,1168.92
2015-10-05 5:00,0.965925826,0.258819045,0.781831482,0.623489802,0,23.299999,39,0.4,25.76007055,68.5921288,1,1113.84,1,1123.56,1216.32,1137.6
2015-10-05 6:00,1,6.12E-17,0.781831482,0.623489802,0,24.4,34,1.2,26.53901429,69.41504,1,1096.92,1,1123.56,1198.08,1124.28
2015-10-05 7:00,0.965925826,-0.258819045,0.781831482,0.623489802,0,24.6,33,1.4,26.70341181,69.54382,1,1052.64,1,1095.48,1198.8,1134.36
2015-10-05 8:00,0.866025404,-0.5,0.781831482,0.623489802,0,24.4,33,1.6,26.45678862,69.31648,1,1067.04,1,1229.4,1461.96,1350
2015-10-05 9:00,0.707106781,-0.707106781,0.781831482,0.623489802,0,24,35,1.6,26.0372019,69.051,1,1144.8,1,1330.56,2106.84,1758.96
2015-10-05 10:00,0.5,-0.866025404,0.781831482,0.623489802,0,22,39,1,24.146,67.0372,1,1247.04,1,1402.2,2636.64,2309.4
2015-10-05 11:00,0.258819045,-0.965925826,0.781831482,0.623489802,0,20.4,48,1.1,22.46677637,65.65408,1,1295.28,1,1558.44,2993.88,2547.72
2015-10-05 12:00,1.22E-16,-1,0.781831482,0.623489802,0,19.299999,54,1,21.39739898,64.52877866,1,1324.44,1,1583.28,3082.32,2755.44
2015-10-05 13:00,-0.258819045,-0.965925826,0.781831482,0.623489802,0,18.299999,61,0.6,20.70227459,63.45136859,1,1405.44,1,1563.84,3166.68,2839.32
2015-10-05 14:00,-0.5,-0.866025404,0.781831482,0.623489802,0,17.299999,65,0.6,19.71539239,62.15054855,1,1429.92,1,1655.28,3251.64,3218.04
2015-10-05 15:00,-0.707106781,-0.707106781,0.781831482,0.623489802,0,16.5,69,0.5,19.05379271,61.06915,1,1486.08,1,1731.96,3280.32,3360.6
2015-10-05 16:00,-0.866025404,-0.5,0.781831482,0.623489802,0,15.7,68,0.3,18.63408564,59.86224,1,1535.76,1,1760.04,3288.24,3275.64
2015-10-05 17:00,-0.965925826,-0.258819045,0.781831482,0.623489802,0,15.2,71,0.3,18.15982252,59.14308,1,1536.48,1,1691.28,3162.96,3004.2
2015-10-05 18:00,-1,-1.84E-16,0.781831482,0.623489802,0,14.6,74,0.4,17.37387376,58.23996,1,1542.24,1,1634.04,2940.72,2864.16
2015-10-05 19:00,-0.965925826,0.258819045,0.781831482,0.623489802,0,14.1,73,0.3,17.11644366,57.47207,1,1470.24,1,1508.04,2528.4,2646.72
2015-10-05 20:00,-0.866025404,0.5,0.781831482,0.623489802,0,13.7,76,0.4,16.50633606,56.83688,1,1454.4,1,1494,2243.76,2434.32
2015-10-05 21:00,-0.707106781,0.707106781,0.781831482,0.623489802,0,13.3,78,0.4,16.12076375,56.18926,1,1430.28,1,1480.32,2074.2,2198.16
2015-10-05 22:00,-0.5,0.866025404,0.781831482,0.623489802,0,13.2,80,0.4,16.02437067,56.0064,1,1396.44,1,1431,1844.4,1828.8
2015-10-05 23:00,-0.258819045,0.965925826,0.781831482,0.623489802,0,13,77,0.6,15.47179989,55.7289,1,1325.16,1,1349.28,1513.92,1531.08
2015-10-06 0:00,-2.45E-16,1,0.781831482,0.623489802,0,14.4,72,0.6,16.85343498,57.93232,1,1262.88,1,1292.76,1397.16,1415.88
2015-10-06 1:00,0.258819045,0.965925826,0.974927912,-0.222520934,0,16.799999,63,0.4,19.4945205,61.37715857,1,1248.84,0,1254.24,1317.6,1337.4
2015-10-06 2:00,0.5,0.866025404,0.974927912,-0.222520934,0,19.200001,55,0.6,21.59047055,64.44140135,1,1198.8,0,1219.68,1287.99,1291.68
2015-10-06 3:00,0.707106781,0.707106781,0.974927912,-0.222520934,0,21,48,0.5,23.4474912,66.4252,1,1181.52,0,1190.16,1251.54,1248.84
2015-10-06 4:00,0.866025404,0.5,0.974927912,-0.222520934,0,22.700001,40,0.1,25.588792,67.95620121,1,1163.88,0,1168.92,1221.21,1216.44
2015-10-06 5:00,0.965925826,0.258819045,0.974927912,-0.222520934,0,24.200001,36,0.2,26.78850424,69.37888117,1,1137.6,0,1137.6,1196.64,1179
2015-10-06 6:00,1,6.12E-17,0.974927912,-0.222520934,0,25.1,33,0.8,27.35152844,70.11217,1,1118.52,0,1124.28,1179.63,1169.28
2015-10-06 7:00,0.965925826,-0.258819045,0.974927912,-0.222520934,0,25.5,30,1.2,27.67172481,70.2385,1,1088.64,0,1134.36,1182.69,1180.44
2015-10-06 8:00,0.866025404,-0.5,0.974927912,-0.222520934,0,25.299999,33,1.5,27.41568262,70.33950886,1,1136.52,0,1350,1433.97,1408.32
2015-10-06 9:00,0.707106781,-0.707106781,0.974927912,-0.222520934,0,24.1,40,1.8,26.1048867,69.6446,1,1202.76,0,1758.96,2019.87,1800.72
2015-10-06 10:00,0.5,-0.866025404,0.974927912,-0.222520934,0,22.299999,43,1.6,24.2539573,67.70710876,1,1311.12,0,2309.4,2554.83,2342.16
2015-10-06 11:00,0.258819045,-0.965925826,0.974927912,-0.222520934,0,21,49,1.1,23.08123206,66.4901,1,1382.76,0,2547.72,2882.34,2623.32
2015-10-06 12:00,1.22E-16,-1,0.974927912,-0.222520934,0,19.9,57,1,22.0082,65.49757,1,1449,0,2755.44,3000.6,2766.6
2015-10-06 13:00,-0.258819045,-0.965925826,0.974927912,-0.222520934,0,19,67,0.4,21.61516917,64.7117,1,1522.08,0,2839.32,3084.84,2810.88
2015-10-06 14:00,-0.5,-0.866025404,0.974927912,-0.222520934,0,18.299999,71,0.4,20.94041667,63.83306849,1,1577.16,0,3218.04,3243.24,3234.6
2015-10-06 15:00,-0.707106781,-0.707106781,0.974927912,-0.222520934,0,17.799999,74,0.3,20.62598978,63.17627846,1,1697.04,0,3360.6,3300.39,3403.8
2015-10-06 16:00,-0.866025404,-0.5,0.974927912,-0.222520934,0,17.700001,77,0.4,20.36206013,63.11871157,1,1741.32,0,3275.64,3285.09,3401.64
2015-10-06 17:00,-0.965925826,-0.258819045,0.974927912,-0.222520934,0,17,80,0.7,19.31279907,62.094,1,1752.48,0,3004.2,3123.27,3139.92
2015-10-06 18:00,-1,-1.84E-16,0.974927912,-0.222520934,0,16.5,83,0.4,19.20534223,61.35405,1,1740.6,0,2864.16,2921.58,2973.6
2015-10-06 19:00,-0.965925826,0.258819045,0.974927912,-0.222520934,0,15.9,86,0.7,18.21719238,60.41826,1,1640.52,0,2646.72,2557.98,2732.4
2015-10-06 20:00,-0.866025404,0.5,0.974927912,-0.222520934,0,15.4,88,0.8,17.61182148,59.60648,1,1585.44,0,2434.32,2291.4,2503.44
2015-10-06 21:00,-0.707106781,0.707106781,0.974927912,-0.222520934,0,15.1,89,0.6,17.54425252,59.10861,1,1568.52,0,2198.16,2105.19,2297.16
2015-10-06 22:00,-0.5,0.866025404,0.974927912,-0.222520934,0,15,90,0.3,17.97011727,58.945,1,1541.16,0,1828.8,1840.5,1861.56
2015-10-06 23:00,-0.258819045,0.965925826,0.974927912,-0.222520934,0,15.1,87,0.3,18.0649699,59.09563,1,1442.88,0,1531.08,1518.21,1583.28
2015-10-07 0:00,-2.45E-16,1,0.974927912,-0.222520934,0,16.200001,82,0.7,18.5159952,60.84716162,1,1369.08,0,1415.88,1401.84,1458.36
